user_id,DisplayName,Reputation,profile_views,up_votes_given_by_user,down_votes_given_by_user,CreationDate,LastAccessDate,gold_badges,silver_badges,bronze_badges,question_count,answer_count,comment_count,total_answer_score,accepted_answer_count,bounties_earned,bio_length,has_website,Location
307,Brett Veenstra,48682,1376,2771,6,04-08-2008 14:26,06-01-2026 00:18,18,73,87,27,129,106,406,27,,61,1,United States
675502,dlev,48676,2019,443,23,24-03-2011 18:52,19-01-2024 04:29,5,127,133,3,630,1495,4608,303,50,0,1,"Redmond, WA"
1741671,Ajay S,48662,6266,2197,1888,24-09-2012 11:46,09-02-2026 07:48,28,97,118,39,448,885,4024,174,1725,586,1,"India Gate, New Delhi, Delhi, India"
2353911,Mena,48642,5633,677,6205,14-04-2011 09:37,14-02-2026 17:27,11,90,110,20,1299,2386,4112,480,50,261,1,"Berlin, Germany"
6583140,Mihai Alexandru-Ionut,48637,6664,4507,215,13-07-2016 07:33,12-02-2026 12:36,14,106,132,53,1199,1778,3883,566,100,577,1,"Cluj-Napoca, Cluj County, Romania"
5205022,Mario Galic,48623,4666,4644,711,08-08-2015 11:03,12-02-2026 19:45,6,64,112,84,1128,496,3554,597,1200,0,1,"London, United Kingdom"
3957,Eric Schoonover,48618,3221,1555,226,01-09-2008 02:50,06-02-2025 04:28,50,161,203,128,158,294,1927,46,,25,1,"Alexandria, VA, USA"
507,Joseph Daigle,48599,1483,531,78,06-08-2008 13:04,12-02-2026 20:39,11,51,74,21,116,84,4237,33,,154,1,"Atlanta, GA"
16616,Johnny Maelstrom,48581,1837,19,0,17-09-2008 19:05,20-09-2023 13:22,5,24,18,4,1,2,0,1,,0,0,
223478,Neil McGuigan,48577,4900,1541,983,03-12-2009 02:46,21-01-2026 14:30,12,131,156,57,1076,1595,4340,364,400,0,1,"Vancouver, Canada"
838807,musefan,48568,5537,4326,3249,11-07-2011 11:50,12-02-2026 15:09,21,146,194,84,997,4246,3714,471,,51,1,United Kingdom
685641,Gagravarr,48558,7641,8546,493,31-03-2011 11:40,12-02-2026 18:06,11,115,159,1,882,5384,4083,456,150,35,1,"Oxford, United Kingdom"
121687,fabmilo,48554,4665,4954,49,11-06-2009 23:31,24-10-2025 22:42,16,108,123,39,634,491,3827,202,,22,1,"Marina del Rey, CA, USA"
57458,James Thompson,48548,1981,1846,23,21-01-2009 09:50,25-01-2026 20:56,18,70,84,31,143,82,3485,31,,124,1,"Seattle, WA"
8200937,glytching,48543,1834,1381,175,22-06-2017 16:06,12-02-2026 10:55,11,127,129,0,795,647,3968,533,375,72,1,Ireland
29157,Adam Liss,48529,3136,1128,139,18-10-2008 02:20,06-09-2025 16:02,13,115,154,16,628,963,4493,193,,662,1,United States
375394,MooGoo,48518,1065,234,27,24-06-2010 14:58,28-08-2023 14:16,4,43,33,0,95,220,4701,35,50,10,1,State College PA
763585,evanmcdonnal,48514,2256,344,220,21-05-2011 01:44,17-07-2022 17:00,17,111,120,55,968,1837,3684,340,50,66,1,"Portland, OR, United States"
3542,Rob,48487,2996,2021,606,29-08-2008 04:24,08-02-2019 23:37,5,76,93,1,364,366,4648,89,,404,0,United Kingdom
27328,Jacques René Mesrine,48485,1286,506,3,13-10-2008 06:22,16-05-2023 18:26,27,71,106,135,22,107,33,7,,17,1,"Vancouver, BC, Canada"
18243,Jean-Paul Calderone,48483,6049,510,226,18-09-2008 20:49,17-12-2025 21:51,6,101,126,33,1102,1452,3628,658,200,0,1,"Vermont, United States"
1393484,Ali Dehghani,48479,5456,3101,59,14-05-2012 10:08,30-01-2026 09:52,16,171,153,6,392,843,4126,227,900,172,1,Berlin
259778,Matthew,48474,2462,399,46,27-01-2010 04:31,16-10-2023 15:40,11,91,101,1,736,885,4400,313,50,11,1,Illinois
941240,Wiktor Zychla,48470,7519,2849,665,12-09-2011 19:43,14-02-2026 21:41,6,83,114,3,1563,4898,3661,685,875,863,1,"Wroclaw, Poland"
1418457,onmyway133,48469,4851,13492,198,26-05-2012 00:25,13-02-2026 10:14,33,268,274,156,409,946,3704,29,,717,1,Oslo
1320535,Julius Vainora,48461,4553,2598,166,08-04-2012 16:48,07-02-2026 19:30,9,95,108,0,945,1035,3621,722,1150,27,1,"Cambridge, UK"
129032,ssube,48452,2877,1616,2013,25-06-2009 19:08,13-08-2019 15:47,10,107,144,41,685,1936,4102,296,900,461,1,"Minneapolis, MN"
238030,Chetan,48439,1821,631,28,24-12-2009 04:19,21-01-2026 20:37,32,111,147,120,116,270,974,43,75,225,1,"San Jose, CA, USA"
982161,ΦXocę 웃 Пepeúpa ツ,48434,9514,3814,2935,06-10-2011 12:34,13-02-2026 14:12,17,77,102,31,2856,2918,3564,635,,1256,1,Slovakia
42921,Eamon Nerbonne,48429,3128,1662,123,03-12-2008 17:44,12-01-2026 10:42,21,106,172,84,412,1549,3620,129,900,1965,1,"Groningen, The Netherlands"
2063361,Moinuddin Quadri,48425,4897,2035,255,12-02-2013 03:11,13-02-2026 13:24,13,102,138,28,1379,2050,3993,497,,70,1,"Bangalore, Karnataka, India"
223992,symcbean,48407,5166,1383,1799,03-12-2009 15:56,10-02-2026 16:40,6,64,100,70,3253,4009,3241,699,900,0,1,"Scotland, United Kingdom"
731620,ratchet freak,48406,3779,247,9,29-04-2011 18:55,10-02-2026 16:20,5,76,114,6,1142,1795,4072,445,,0,1,
544050,PengOne,48405,4287,1287,862,15-12-2010 23:12,21-02-2019 19:47,17,133,152,46,776,1091,3872,371,550,86,1,"San Francisco, CA"
22076,yesraaj,48404,3597,1039,42,25-09-2008 09:44,22-01-2026 05:06,70,199,253,166,81,213,653,15,,101,1,"Madurai, India"
3470178,Juan Carlos Oropeza,48399,5003,897,593,27-03-2014 19:43,08-01-2026 14:39,14,88,128,197,2430,10658,2958,1000,,448,1,Venezuela
866732,WiSaGaN,48397,2175,1630,27,28-07-2011 05:05,12-02-2026 11:35,10,59,92,29,65,203,4464,21,150,0,1,Hong Kong
721079,Alexander,48392,3103,1569,851,22-04-2011 20:22,06-08-2025 14:20,41,110,164,163,943,979,2159,309,75,0,1,
3905079,briantist,48392,5572,6838,262,04-08-2014 02:02,13-02-2026 20:00,6,94,139,5,939,1625,3995,509,375,872,1,"New York, United States"
936832,Ingo Kegel,48378,5513,3787,186,09-09-2011 13:16,03-02-2026 17:03,10,74,103,10,1833,1806,3247,993,425,429,1,Germany
107250,monsur,48373,1954,204,12,14-05-2009 18:23,02-01-2025 21:49,19,104,96,11,173,222,4303,94,25,180,1,"Chicago, IL"
365251,markzzz,48363,4089,4289,107,12-06-2010 13:37,13-02-2026 11:57,127,326,537,1310,11,3401,56,4,,0,1,
1350762,maba,48335,1775,2760,883,23-04-2012 07:46,09-01-2026 13:58,10,115,119,2,431,994,4410,203,400,0,1,"Karlstad, Sweden"
351031,g.d.d.c,48326,4124,401,186,26-05-2010 14:52,30-01-2026 19:41,12,105,116,21,795,1376,4245,312,,236,0,"Louisville, KY, USA"
31136,bruno conde,48325,4036,2456,43,24-10-2008 10:44,29-01-2026 08:51,15,103,118,7,561,185,4515,149,,0,1,"Lisbon, Lisbon Portugal"
1684269,Ole,48318,4549,4028,31,19-09-2012 21:09,12-02-2026 18:27,72,247,464,1023,190,1544,1214,85,,0,1,
74195,DRapp,48309,4871,2834,58,05-03-2009 11:57,11-02-2026 14:43,14,80,149,107,3037,3245,2888,1010,1750,305,1,"Lake of the Woods, Virginia, United States"
5353461,Tom Hale,48282,2436,837,28,19-09-2015 11:31,07-02-2026 06:36,43,207,275,144,261,423,3261,32,,344,0,"Travelling the world, last seen in Thailand."
6568,Dave Costa,48280,2907,1910,94,15-09-2008 12:16,11-11-2025 23:09,8,61,73,0,994,1079,4260,343,75,0,1,"Somerville, MA, United States"
13447,Olaf Kock,48273,8834,1284,461,16-09-2008 19:08,12-02-2026 20:56,9,63,91,7,1823,2860,3288,686,725,451,1,"Hamburg, Germany"
496223,dynamic,48259,5612,3516,797,03-11-2010 16:56,28-03-2023 14:11,56,163,236,175,708,1794,1982,235,100,436,1,Italy
2341938,gkalpak,48251,3529,758,203,02-05-2013 06:32,13-02-2026 21:32,8,109,120,0,874,2319,3801,617,625,2473,1,Greece
156771,Tamás,48231,8065,1733,37,14-08-2009 22:45,13-02-2026 22:25,12,107,125,9,584,523,4254,345,100,0,1,
1426539,yivi,48226,7259,1751,23153,30-05-2012 16:27,12-02-2026 07:26,18,133,158,52,741,1984,3695,554,2275,63,1,"Madrid, Spain"
109035,Raj More,48209,4298,1474,50,18-05-2009 21:44,22-05-2025 00:59,34,139,199,155,935,999,3419,254,100,57,1,"Baltimore, MD"
26406,abraham,48191,5976,2701,93,09-10-2008 07:32,13-02-2026 21:57,10,108,158,2,1168,1554,3802,606,150,0,1,"Madison, WI"
309683,Behrang Saeedzadeh,48184,3226,394,54,06-04-2010 03:14,31-12-2025 10:12,27,126,168,135,367,502,3212,141,,0,1,"Melbourne, Australia"
1816,TK.,48163,1237,575,2,18-08-2008 17:35,25-06-2025 13:16,47,124,150,102,80,94,211,22,,10,1,United Kingdom
3857942,Michael Petch,48159,12264,5114,2105,20-07-2014 13:27,15-02-2026 01:05,9,123,220,12,834,11319,3789,632,1375,87,1,"Calgary. Alberta, Canada"
36687,Brian Genisio,48157,3053,1370,84,11-11-2008 20:07,07-11-2025 01:10,17,129,170,78,733,867,3763,353,100,53,1,"Ann Arbor, MI"
1870232,P0W,48154,4495,2064,1155,02-12-2012 11:45,19-12-2025 05:04,9,79,124,36,1179,1797,3756,428,,3261,1,"Hyderabad, Telangana, India"
611750,MonkeyBonkey,48149,2083,59,11,10-02-2011 16:55,06-06-2025 03:21,83,274,482,733,81,656,537,47,25,91,1,"New York, NY"
55351,Canavar,48148,7426,1887,57,15-01-2009 08:53,21-08-2025 11:36,17,95,126,19,593,174,4003,165,150,100,1,"Istanbul, Turkey"
331052,Affe,48144,2883,158,18,03-05-2010 00:23,13-02-2026 21:10,12,85,86,1,626,967,4309,309,50,553,1,"Edmonton, Canada"
558021,Lix,48141,8833,3294,2294,30-12-2010 07:18,11-02-2026 14:29,12,109,134,4,1476,4393,3790,573,225,434,1,
568109,user568109,48141,3177,207,52,08-01-2011 15:05,24-01-2026 13:54,18,102,124,31,499,977,3706,217,4525,0,1,"Bangalore, India"
268874,Matt Ward,48137,2140,308,6,08-02-2010 18:27,13-02-2026 16:42,6,99,97,0,744,1018,4032,488,150,333,1,United Kingdom
995926,rekire,48109,8417,2705,148,14-10-2011 17:54,13-03-2024 06:38,34,184,279,201,1014,2442,2562,378,600,3668,1,Germany
4921103,Rahul Gupta,48054,2156,1286,9,20-05-2015 15:16,14-02-2026 00:22,12,122,132,2,543,576,4172,279,300,0,1,India
7498,innaM,48039,3015,1738,376,15-09-2008 13:51,13-02-2026 15:34,5,72,88,7,326,842,4464,100,,0,1,
357743,KL-7,48038,1616,538,4,03-06-2010 17:04,18-01-2023 22:20,10,92,75,2,211,344,4583,124,100,0,1,
257465,tzaman,48036,2576,1375,128,23-01-2010 16:54,11-02-2026 10:27,11,94,118,3,693,991,4118,337,50,358,1,"Tübingen, Germany"
148423,Joe,48027,3871,986,134,31-07-2009 10:44,12-02-2026 19:04,37,166,262,298,493,1842,2395,186,,146,1,
41165,Patrick Harrington,48022,998,341,27,26-11-2008 21:11,15-08-2024 17:20,5,27,20,3,28,17,4574,3,,0,1,United States
549315,konrad.kruczynski,48011,3397,414,6,20-12-2010 23:54,07-01-2025 21:58,6,40,47,19,96,165,4546,40,450,110,1,"Poznan, Poland"
5317403,acw1668,47993,5962,42,202,09-09-2015 13:47,15-02-2026 00:45,5,30,39,0,2628,9908,2345,1591,525,226,1,Hong Kong
6541007,OOPer,47986,2430,164,154,02-07-2016 08:57,23-10-2025 10:21,6,116,144,0,970,2019,3772,630,350,28,1,"Osaka, 大阪府 日本"
1146469,Vitalii Korsakov,47986,1689,625,56,12-01-2012 21:31,14-11-2025 07:55,21,77,92,74,24,155,445,15,,26,1,
166538,manji,47986,2357,372,18,01-09-2009 10:58,03-11-2016 10:13,5,98,104,2,848,464,3860,425,2400,628,1,"Paris, France"
293280,Joshua Pinter,47979,6203,19055,136,14-03-2010 05:50,13-02-2026 19:15,23,262,259,31,443,2402,4406,41,,0,1,"Calgary, Canada"
157,nlucaroni,47972,2618,1467,561,02-08-2008 17:42,19-06-2024 02:37,6,68,87,20,220,649,4958,102,500,165,1,"New Rochelle, NY"
54937,Sedat Kapanoglu,47969,14394,4551,443,14-01-2009 09:40,14-02-2026 21:00,26,120,155,54,176,758,5286,156,150,843,1,"San Francisco, CA, USA"
162396,Daniel,47964,2957,927,131,25-08-2009 01:47,26-04-2025 03:10,11,105,187,156,660,1659,3306,302,50,0,1,Texas
974045,Gibolt,47963,2668,2082,192,01-10-2011 01:26,14-02-2026 20:16,15,208,134,0,247,129,4728,6,,0,1,"Palo Alto, CA, United States"
93468,PositiveGuy,47963,7692,993,89,03-02-2009 22:24,28-11-2025 02:26,113,319,480,745,40,2744,1,4,,0,1,
35060,ismail,47958,4339,1164,86,06-11-2008 12:34,30-12-2025 11:52,9,90,97,2,381,366,4510,154,200,40,1,"Berlin, Germany"
192810,Misko Hevery,47946,18328,49,4,20-10-2009 03:17,23-08-2024 00:42,11,43,36,4,42,15,4237,20,50,89,1,
12388,Guido,47935,4208,1556,72,16-09-2008 14:12,13-02-2026 07:51,28,127,177,85,244,396,1652,70,,11,1,Spain
567015,Sacha Epskamp,47922,4367,930,58,07-01-2011 14:37,10-02-2025 05:37,21,118,134,44,270,255,3936,101,,224,1,"Amsterdam, The Netherlands"
627727,mkobit,47919,2928,6654,132,22-02-2011 04:55,10-02-2026 17:10,12,162,160,25,368,976,4248,170,175,56,1,"Illinois, USA"
1182982,Yasser Shaikh,47914,5405,968,72,01-02-2012 15:06,27-09-2024 10:22,50,209,290,237,501,753,2326,144,100,12,1,"Bangkok, Thailand"
51831,jpalecek,47907,2513,2148,176,05-01-2009 22:26,11-02-2026 13:36,7,106,148,19,815,770,4068,309,100,0,1,
104999,Alex Turpin,47886,2761,710,116,11-05-2009 20:05,14-02-2026 22:10,23,118,146,60,476,768,3854,182,0,0,1,Canada
912144,Shahbaz,47871,9491,1331,160,25-08-2011 13:06,11-02-2024 05:00,19,120,188,85,723,3248,3807,313,,826,1,"Montreal, QC, Canada"
1331399,Thor,47869,1848,6730,29,13-04-2012 11:03,11-02-2026 17:26,12,126,140,3,936,915,4271,282,,102,1,
585411,btilly,47868,6233,800,81,22-01-2011 07:08,12-02-2026 13:42,3,71,101,16,1732,3134,3593,626,1725,149,1,"Lake Forest, CA"
1114338,M D,47867,10438,5079,17507,24-12-2011 06:44,14-08-2025 10:05,9,98,117,24,1219,4771,3793,511,,453,1,India
8707,Kelsey,47856,2633,1516,10,15-09-2008 16:39,10-02-2026 17:08,16,128,163,40,752,496,3977,334,200,51,1,"British Columbia, Canada"
581994,Hot Licks,47849,20792,2933,7733,19-01-2011 19:31,22-03-2024 17:19,19,97,156,80,1656,23013,3473,392,,63,0,
5416,Joel Martinez,47836,2717,1128,71,09-09-2008 13:41,25-05-2025 14:32,26,136,186,121,761,376,2575,211,50,584,1,"Orlando, FL"
111665,Phillip Senn,47822,4117,5155,21,05-05-2009 19:48,17-11-2025 16:03,92,263,383,766,129,1085,278,46,,355,1,"Hickory, NC"
6918,Bruno De Fraine,47806,1474,355,44,15-09-2008 12:49,27-06-2025 06:58,8,58,66,10,93,68,4545,29,150,0,1,"Brussels, Belgium"
246365,webminal.org,47796,1759,666,4,08-01-2010 12:03,15-01-2026 07:22,37,101,129,143,20,210,37,8,,238,1,Planet Earth
768110,RiaD,47793,3916,1225,592,24-05-2011 16:17,13-02-2026 18:49,12,85,128,65,605,724,4046,168,125,0,1,Russia
591656,CharithJ,47790,3344,2249,345,27-01-2011 04:04,26-11-2025 04:36,20,127,137,40,578,550,4198,183,600,0,1,"Brisbane QLD, Australia"
1499781,Zoltan Toth,47781,3980,1767,40,05-10-2011 20:10,14-05-2025 13:55,12,132,138,6,875,1060,3919,528,,123,1,"Toronto, Canada"
2270475,moodymudskipper,47770,5727,2008,78,11-04-2013 13:28,13-02-2026 13:58,12,131,186,176,1561,3261,3632,466,2900,31,1,Brussels/Zürich
77002,Brad Robinson,47767,807,157,11,12-03-2009 02:16,25-01-2026 22:10,19,65,97,103,73,166,535,16,50,0,1,"Sydney, Australia"
242889,Matthew Slattery,47748,2350,1409,19,03-01-2010 23:59,04-05-2015 17:36,9,113,123,0,337,144,4398,207,300,0,1,
1422096,Basj,47745,6323,3959,699,28-05-2012 16:27,10-02-2026 14:32,113,468,820,1327,394,4029,2616,147,,211,1,
273767,Cubbi,47737,8644,3597,297,15-02-2010 19:40,29-01-2026 20:46,13,108,174,14,550,1342,4090,301,350,1033,1,New York
3631,Rob Walker,47732,2624,810,14,29-08-2008 16:06,09-11-2022 03:26,16,102,137,37,433,113,4045,112,,9,1,"Ottawa, Canada"
1741864,sampson-chen,47707,2431,752,47,12-10-2012 17:04,16-05-2023 17:17,13,88,82,1,452,327,4461,157,,645,1,"Waterloo, Canada"
297087,Salil,47703,3288,649,51,18-09-2009 05:11,05-02-2026 09:44,22,127,161,116,1068,735,3337,322,50,714,1,"Pune, Maharashtra, India"
928711,Guillaume Polet,47703,3402,1051,182,05-09-2011 10:51,13-02-2026 09:27,5,86,118,24,994,2553,3904,500,50,107,1,Here and there
683080,John Szakmeister,47702,1764,687,35,30-03-2011 00:31,11-02-2026 21:14,10,98,83,1,390,1329,4410,205,150,0,1,
82062,Arnis Lapsa,47684,6060,2153,68,24-03-2009 15:01,01-01-2026 11:14,30,119,198,148,508,1222,1977,154,150,115,1,Latvia
546084,Chris Taylor,47674,4567,1504,44,17-12-2010 13:01,26-01-2026 10:03,15,114,156,59,480,671,3302,230,100,351,1,"London, United Kingdom"
61337,Boris Guéry,47641,2412,851,191,02-02-2009 02:15,26-11-2025 07:17,8,57,88,37,360,447,3425,119,,639,1,"Paris, France"
17410,zetetic,47638,2172,1293,7,18-09-2008 08:30,22-01-2026 22:33,10,114,119,4,828,819,3911,412,50,0,1,"Los Angeles, CA"
5696608,Tom H,47620,3688,2857,166,17-09-2008 14:15,07-08-2025 18:47,15,90,134,57,1276,2075,4137,429,,0,1,"Madison, CT, United States"
124069,Chase Florell,47597,4361,2617,243,17-06-2009 04:10,13-02-2026 19:30,59,194,383,430,616,2460,2807,273,,749,1,"Enderby, BC, Canada"
76835,Jeremy Logan,47594,3302,1301,143,11-03-2009 19:03,29-04-2025 01:40,39,125,145,85,149,342,4017,60,,145,1,"Springville, AL"
641249,neverwalkaloner,47584,3456,2229,0,02-03-2011 13:25,14-02-2026 05:02,7,101,103,4,1215,1175,3387,873,,68,1,Uzbekistan
15288641,Youssouf Oumar,47577,8830,2878,209,26-02-2021 07:48,14-02-2026 16:01,16,109,108,9,1005,1350,3559,654,200,126,1,France
499581,l'L'l,47551,10308,1298,1381,07-11-2010 01:02,23-01-2026 08:18,12,102,154,18,1308,5145,3287,588,2600,451,1,—
780799,murtaza52,47541,1468,356,1,02-06-2011 08:32,24-08-2022 08:27,28,87,123,229,15,208,9,8,,63,1,"Kampala, Uganda"
1290264,bcorso,47534,1596,375,11,24-03-2012 17:17,26-07-2020 18:36,10,66,76,35,217,376,4137,58,50,0,1,"Irvine, CA"
462,Greg Case,47531,1363,44,0,06-08-2008 00:05,01-06-2024 03:18,3,30,21,1,24,33,4647,10,150,79,1,United States
13009,Greg,47528,2086,1184,51,16-09-2008 16:37,29-03-2018 17:33,91,239,298,265,83,347,810,37,,264,1,"Washington, DC"
134482,trobrock,47523,1314,17,0,07-07-2009 19:35,10-02-2026 20:23,11,42,47,50,6,45,4841,5,,0,1,"Mountain View, CA"
441387,Henrik Andersson,47520,4529,1254,61,07-09-2010 11:37,17-06-2025 06:24,16,102,94,6,600,2307,4188,298,150,186,1,"Stockholm, Sweden"
1088,aib,47509,1941,567,24,12-08-2008 11:11,20-01-2025 18:26,10,75,79,13,409,463,4039,88,100,33,1,
106261,NimChimpsky,47502,5302,3529,601,13-05-2009 12:31,14-02-2026 22:25,62,202,320,324,1087,1986,2465,261,150,163,1,the compiler
1815797,gniourf_gniourf,47494,5102,1514,542,11-11-2012 08:50,14-02-2026 14:22,10,105,113,0,743,3085,4250,292,300,22,1,"Villeurbanne, France"
3785,Mario F,47477,1170,179,2,30-08-2008 19:40,18-01-2026 20:53,6,39,39,8,105,117,4551,36,,1392,1,"Munich, Bavaria Germany"
314661,Maxim Gershkovich,47467,1883,3235,97,12-04-2010 15:22,10-02-2026 16:59,48,169,249,333,70,478,112,28,,249,1,Australia
116639,Tom Anderson,47467,6571,1708,114,03-06-2009 14:37,13-02-2026 17:17,17,96,139,22,806,1909,4029,285,50,322,1,"London, England, United Kingdom"
826610,Rahul,47466,1247,1274,17,03-07-2011 05:24,11-01-2026 22:11,27,76,104,133,12,124,53,5,,101,1,"Calgary, AB, Canada"
222674,Petar Minchev,47461,6986,2587,303,02-12-2009 06:33,14-03-2025 18:02,12,108,120,32,535,846,4186,188,500,69,1,Bulgaria
967484,Alex Stone,47454,2105,1929,26,27-09-2011 16:09,05-03-2025 14:16,59,241,422,664,131,401,635,51,,1785,1,"Chiang Mai, Thailand"
135441,Martin Buberl,47444,5302,1809,16,09-07-2009 05:53,11-02-2026 11:55,26,103,146,24,236,201,3474,100,350,0,1,"Berlin, Germany"
40002,Brock Woolf,47432,3405,692,206,23-11-2008 01:27,28-09-2010 19:19,51,126,145,70,136,244,1138,33,,236,1,"Perth, Australia"
466826,ajreal,47414,5951,1200,1010,05-10-2010 12:50,06-01-2025 09:36,11,98,119,17,1195,2666,3796,533,500,0,1,"Singapore, Singapore"
5475,ibz,47409,1232,916,99,09-09-2008 21:50,30-06-2023 20:47,24,73,86,51,49,137,234,17,,0,1,Romania
484596,Aman,47409,1349,504,7,22-10-2010 19:23,11-02-2026 21:33,7,38,37,3,40,57,4722,14,,162,1,
1946501,John Slegers,47399,6745,1633,692,03-01-2013 18:34,16-07-2025 15:50,23,206,173,31,595,683,4313,122,100,3573,1,"Bilzen, Belgium"
489261,darioo,47387,3133,1518,18,27-10-2010 19:27,06-10-2025 09:02,10,79,104,2,635,376,4257,168,100,278,1,"Zagreb, Croatia"
371793,mvds,47384,1708,998,110,21-06-2010 01:58,13-02-2026 21:08,8,104,113,6,714,1238,4246,326,1075,0,0,
274,Xetius,47374,2679,637,14,04-08-2008 10:43,06-02-2026 13:39,25,92,125,116,126,121,3844,23,,22,1,United Kingdom
4954037,hiro protagonist,47371,3307,1865,546,29-05-2015 16:36,03-02-2026 07:45,17,93,119,38,1068,2238,3735,452,200,135,1,Switzerland
1257694,Kingpin2k,47358,3016,1778,139,08-03-2012 18:01,02-05-2025 00:15,10,80,97,16,1560,2021,3051,1030,250,29,1,
887539,Andreas Louv,47357,6520,2324,166,10-08-2011 09:01,11-12-2024 01:00,14,109,126,24,1198,2064,3981,471,,0,1,"Copenhagen, Denmark"
468973,Magnus,47342,3814,3261,703,07-10-2010 10:51,13-02-2026 15:37,8,88,128,23,1166,3554,3622,595,50,143,1,"Malmo, Sweden"
304832,danludwig,47338,3338,986,42,30-03-2010 06:18,21-07-2025 17:01,27,164,240,162,726,1264,3507,383,50,267,1,Florida & Ohio
277603,Rajeev,47329,1994,180,29,20-02-2010 10:57,22-05-2017 11:56,80,191,291,499,21,621,34,5,,0,1,
3073272,GorvGoyl,47308,3541,1262,74,06-12-2013 06:18,19-01-2026 05:33,37,269,270,175,433,545,3495,38,,311,1,Remote
675618,roberttdev,47303,463,303,3,24-03-2011 20:03,03-12-2018 20:08,2,23,23,5,54,67,4591,16,,19,1,"Atlanta, GA"
2288585,Debajit,47299,1968,1453,81,23-12-2008 01:48,13-05-2025 01:06,34,96,101,71,40,96,751,6,,0,1,
11638718,康桓瑋,47299,3269,304,410,12-06-2019 18:53,13-02-2026 14:36,5,71,136,104,759,1414,3251,422,150,611,1,"Zhubei, Taiwan"
4264,Santiago Corredoira,47296,1258,1429,11,02-09-2008 15:02,12-02-2026 22:42,11,54,58,35,13,54,81,3,,32,1,"Madrid, Spain"
7426,Adrian,47288,6488,5257,9879,15-09-2008 13:43,27-02-2025 22:43,7,122,111,3,947,5675,3892,474,50,544,1,"Atlanta, GA"
8816585,kissu,47281,9068,3730,931,22-10-2017 23:40,13-02-2026 05:33,16,94,197,9,1754,9197,3003,903,2775,44,1,Netherlands
1272683,Hanfei Sun,47271,1474,480,36,15-03-2012 21:41,22-03-2024 06:26,42,136,253,499,48,240,1164,26,,67,1,"Pittsburgh, PA, United States"
4108803,blackgreen,47267,13079,5405,13813,04-10-2014 15:54,14-02-2026 17:08,30,172,164,25,580,654,4093,342,1050,745,1,UTC+1
1917782,iPatel,47263,7660,1936,53,20-12-2012 05:39,14-02-2026 16:03,17,118,142,41,1033,1513,3895,262,325,1321,1,"Talala, Gir Somnath, Gujarat, India"
296387,Nick Weaver,47251,1891,3842,6,18-03-2010 09:58,04-12-2024 11:37,12,100,108,4,491,999,4222,264,450,191,1,"Berlin, Germany"
18770,Federico A. Ramponi,47245,3059,1253,42,19-09-2008 11:43,07-10-2012 20:13,31,113,134,21,209,179,2941,35,,158,1,Italy
2025,Ross,47230,2601,848,63,19-08-2008 20:59,12-02-2026 16:41,39,124,173,122,277,289,1978,69,,0,1,"England, United Kingdom"
145989,Ondra Žižka,47227,6036,1726,115,27-07-2009 20:20,18-01-2026 00:36,49,228,299,296,558,1158,1876,98,50,268,1,"Zürich, Switzerland"
86622,dave4420,47222,2445,5034,77,03-04-2009 07:57,05-08-2024 20:21,6,121,153,26,588,767,4059,268,,0,1,"London(ish), United Kingdom"
126352,Justin Grant,47221,2964,858,19,21-06-2009 00:33,22-01-2026 04:18,17,136,223,159,328,385,2847,185,6725,926,1,"Berkeley, CA"
1072112,ghoti,47210,4032,1902,594,29-11-2011 20:03,23-04-2025 21:38,8,71,109,2,1265,3839,4049,398,50,113,1,"Canada, eh?"
2554330,user2554330,47193,4581,432,181,05-07-2013 15:30,14-02-2026 23:08,4,52,115,40,1716,3861,3306,908,750,,0,
181772,andrew cooke,47188,6115,1013,120,30-09-2009 11:51,01-10-2023 06:39,10,103,148,47,603,1236,4003,258,275,1613,1,"Santiago, Chile"
401728,Albin Sunnanbo,47182,3369,463,13,25-07-2010 20:03,13-02-2025 23:13,8,72,110,9,1137,1139,3949,404,500,437,1,"Stockholm, Sweden"
991788,Sachin Kainth,47170,3791,2752,47,12-10-2011 15:59,01-04-2025 12:44,87,213,309,491,158,551,510,42,,72,1,"London, United Kingdom"
12258459,StupidWolf,47156,4815,4068,43,22-10-2019 15:56,13-02-2026 08:18,17,50,81,0,2095,3212,2810,1218,600,205,1,Germany
293929,adamk,47154,1394,219,12,15-03-2010 11:43,01-02-2026 16:02,7,52,57,5,131,90,4596,47,450,16,1,Israel
3886,dicroce,47150,3201,437,11,31-08-2008 16:55,18-08-2025 14:09,31,107,151,114,234,181,732,28,,51,1,United States
254617,Justin Peel,47140,2095,758,6,20-01-2010 05:47,23-04-2025 18:17,6,63,81,5,336,550,4322,162,200,592,1,"Salt Lake City, UT"
275354,Andy,47134,892,328,45,17-02-2010 15:17,07-01-2026 20:34,13,72,69,23,141,248,3944,77,,14,1,Minnesota
1161878,Gene,47118,7115,364,448,09-11-2010 19:53,10-02-2026 23:11,4,64,101,28,1260,3054,3317,450,6425,0,1,"New York, NY, United States"
3829407,Matt,47112,3879,4650,1088,11-07-2014 12:27,07-10-2025 11:24,9,90,125,35,1354,5072,3411,760,825,389,1,"Kanata, Ontario"
9922,rbrayb,47101,4849,1717,7,15-09-2008 20:26,14-12-2025 01:58,34,122,181,95,1745,1152,2143,551,900,1254,1,"Auckland, New Zealand"
